RENAME,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
X___23470,0.21357303174389103,0.2120643059974579,0.21232310614422434,0.2234145948214354,0.21850605637548695,0.23112925014258492,0.20754227257419125,0.22472178042446234,0.21515257907342764,0.20200312067018308,0.21604300979673452
palmitoleate_16_1n7,0.22359993641125941,0.20253051543797496,0.22026680147881492,0.206243751313778,0.22128128298571736,0.21188988901353822,0.20835031670055804,0.21335943686293532,0.2380369914690129,0.20664683160059036,0.21522057532741795
X___25036,0.1792501802559974,0.22398229761790847,0.20679111174063625,0.20892819068183852,0.23677802481618407,0.18473604501540875,0.25409804570101685,0.23520224459213165,0.1987129307402588,0.21097372895977407,0.2139452800121155
succinylglutamine,0.2066261125204271,0.22050827294035386,0.21330820422834984,0.20020018398543182,0.20768881297752767,0.2151277161772317,0.21164276689377287,0.2236846962846545,0.21145252806681938,0.2253765033576211,0.21356157974321902
methylurea,0.24615548049807157,0.20394506354730238,0.18990317785484437,0.20077655112451864,0.23110514066748586,0.19492661301806175,0.2608498288603978,0.194927743149707,0.20040473781322535,0.21156290425750726,0.21345572407911217
X___23925,0.21682216022403727,0.20897527950039135,0.18713171835009818,0.2433358020431273,0.21988180329832685,0.22821690089272864,0.23028767877740847,0.19912203839584594,0.21490093642708122,0.18351190669030398,0.21321862245993492
X___12199,0.23392293556968802,0.2490486175099583,0.20408519987131565,0.2054989945595462,0.21244403023026806,0.21671253745444624,0.21396029018766966,0.19112598029502462,0.2163441145380888,0.18381365183959059,0.21269563520555965
X3_aminoisobutyrate,0.20031884780818499,0.21095979066948242,0.23807127212891935,0.2253994827010749,0.1900693072066988,0.21009599338194904,0.21215999047675732,0.1957557529351402,0.1947390111649472,0.2462522951090162,0.21238217435821705
pyrraline,0.20017268411539696,0.2148029916844913,0.22074409374366655,0.2094397636065966,0.20755432731174073,0.22135398812156296,0.2014968216931029,0.21187067677556862,0.2123072843011906,0.21615048531619951,0.2115893116669517
palmitoyl_dihydrosphingomyelin_d18_0_16_0.,0.18744099771035325,0.22942953214810147,0.2143418979732219,0.16935570529592056,0.2553894094610101,0.22753430137898661,0.1861982296111066,0.19869183494954712,0.2214621040489603,0.22506835412901127,0.21149123667062192
X7_methylurate,0.21369169556664422,0.20170137552089648,0.19344350358892137,0.20852586381612304,0.21547353646068382,0.19828875466273482,0.22684831147030876,0.21835913926160208,0.21018602720302207,0.21972245473634403,0.21062406622872806
sphinganine,0.2207666963765719,0.22642112170839737,0.17582889505522198,0.1881104123549005,0.2008677150772369,0.2117343075570396,0.23878325506543835,0.20295054769946633,0.22663320974715942,0.21134780253435784,0.21034439631757906
sphingomyelin_d18_2_16_0__d18_1_16_1.,0.20867014395616892,0.22859926209937773,0.2011781245691373,0.20899637529110304,0.23414029755612795,0.190658482504432,0.23388564122539418,0.16495213139061188,0.170232859858402,0.2578146719717557,0.20991279904225107
hypotaurine,0.20723450005612984,0.19729838263093136,0.20632625092388257,0.20419331579871297,0.21573761055512816,0.22126395430048992,0.22395442103732524,0.20051098907153267,0.20980291257527614,0.20944579097537136,0.20957681279247803
valylglycine,0.20051097018788058,0.20964582427658385,0.19755755948824624,0.2090589092421412,0.23521618288242332,0.2228401112350907,0.21782157330900281,0.1839014253973731,0.2225319620064809,0.18958862454691133,0.20886731425721342
X1_palmitoyl_GPC_16_0,0.18810325485448043,0.21546826251300588,0.20468002582727518,0.19807892688726333,0.21771969360998175,0.20508084585079697,0.21997447409323884,0.2028190757180668,0.2116069793916727,0.21859985730204423,0.2082131396047826
nicotinamide_ribonucleotide__NMN,0.1691313582148139,0.20037799136428736,0.2348176231221921,0.21411097440703875,0.234044989787377,0.2249331150421275,0.19700756208754902,0.20047292242248987,0.21785058002123137,0.18409467790871398,0.20768417943778208
X___17674,0.21836365978818317,0.21797790818659826,0.19824354939692404,0.18624494171911105,0.2072552191362931,0.1972441548879478,0.2158641852993982,0.20609721091044153,0.20771744297920783,0.22177477380415114,0.20767830461082562
curcumin,0.1582444233653964,0.25168220095398175,0.17152196335510467,0.17662111733855504,0.19300614264220256,0.24522387531182213,0.2530843176152112,0.24109512770110877,0.2070917267582776,0.17539417108234212,0.20729650661240023
X___19751,0.21528518118647244,0.2012843569437925,0.21689938588646393,0.20351523681155204,0.20462766306104443,0.21397912571509076,0.19121902780048505,0.20208825725412666,0.20450749239609756,0.21930769642253056,0.2072713423477656
syringaldehyde,0.21853958361429657,0.2222705248858755,0.21927040207823673,0.21386121531343447,0.22666146303829107,0.19764307278273816,0.1877427428596399,0.22067025847617566,0.18307755942797255,0.1809736310150315,0.20707104534916923
gamma_glutamylphenylalanine,0.20824144735206387,0.20615710788764074,0.20876017777724198,0.17492252947571682,0.1983776583521626,0.20151716406271775,0.20290119861762296,0.21361484661476596,0.23025490495969572,0.22538253072639586,0.20701295658260244
N_palmitoylglycine,0.19718838315079196,0.20008943108419555,0.22408815328201528,0.20522587941193976,0.20719946597512656,0.19770824370761533,0.19538846015042802,0.22781796442194893,0.1929311772430664,0.22153217221096694,0.2069169330638095
sphingomyelin_d18_2_24_1__d18_1_24_2.,0.20438242449402116,0.21582726766565277,0.20983832336682787,0.21443343863648862,0.22096032559846115,0.1924075495807588,0.2324270179819013,0.1726249718408865,0.17636156377069173,0.22574718653726905,0.2065010069472959
diacetylspermidine.,0.18575258103232248,0.20654398962087092,0.21721356248384852,0.2211275850819609,0.22118220811148218,0.2003757311009968,0.1853189871910879,0.2392940745690996,0.18409317106652026,0.19887416285498372,0.20597760531131737
X___14502,0.2111281802846274,0.18348327668862385,0.2345588229754256,0.1891388321520946,0.20014857464029792,0.2145690544339208,0.18808366590596245,0.20703635030765946,0.21256420089521494,0.2072962805860712,0.20480072388698983
mead_acid_20_3n9,0.21713633682142183,0.23544635302750963,0.19725355407566908,0.2052036534895828,0.1963618802075524,0.20783761364415465,0.17170429126054126,0.19453521075825048,0.20766093639694438,0.2128847815719227,0.2046024611253549
N1_methylinosine,0.2130802943465541,0.192940595006777,0.20178801894703374,0.21056424459363854,0.19807101596574642,0.21035893734474814,0.18721308782855747,0.2010993920645169,0.20436396567714848,0.2173623631504755,0.20368419149251965
X1_pentadecanoylglycerol_15_0,0.20475536793695973,0.19107173397605173,0.226086602741398,0.19253073393009307,0.19491907880709328,0.18267334900951493,0.18048579085482402,0.2568005671754017,0.19360059188761367,0.21248396154840088,0.20354077778673513
X___24229,0.19799002319783557,0.20924651109525574,0.19499894144335891,0.19224179693945276,0.21034424563335966,0.21921427220652173,0.1956163700322238,0.2078575793032211,0.19624208625315398,0.2087243902751418,0.20324762163795249
apigenin,0.2084704873655049,0.2042848564619797,0.19726485539212174,0.19440637575068992,0.2075629916543545,0.20600114972059375,0.19411856889169493,0.19821491939524394,0.20890822502277212,0.21311118461152476,0.20323436142664802
X___25982,0.20994907626806417,0.20316489600151888,0.20233763963718251,0.19111317213637824,0.1941777124477973,0.19643383192230118,0.21527915381769766,0.22757121901273203,0.16930050125105572,0.2215916924776177,0.20309188949723453
fructosyllysine,0.20913801845731,0.21885715060661695,0.21001613074568345,0.20168781394115326,0.19557116476641306,0.20936592833910578,0.20801617444410703,0.17291805264755938,0.19901073917114906,0.2005622028224661,0.2025143375941564
naringenin,0.20159702669898338,0.22148056286583298,0.20311328665638495,0.1891256472828998,0.2011818916746215,0.2113003370052566,0.1804899346708567,0.20601621814253068,0.20035614215247885,0.20911051858727514,0.20237715657371208
paraxanthine,0.15363725335818615,0.138033149021419,0.19833735032348132,0.18901903819769617,0.2179944834507289,0.219513003671421,0.23889287783502938,0.2261819105101489,0.21670801692786518,0.22278925531105365,0.20211063386070297
lactosyl_N_nervonoyl_sphingosine_d18_1_24_1.,0.19513606408298478,0.2065066952765771,0.2186868774387299,0.18569193063402642,0.20182192289639175,0.19977789146064992,0.20123915167798176,0.19398634348919855,0.20779918916821555,0.20586139010712895,0.20165074562318847
N_succinyl_phenylalanine,0.20558978180171608,0.1959358205772863,0.20796644865171524,0.19985813080746395,0.2019778810634388,0.20110617285438856,0.206187621442063,0.1936495642589086,0.2056142679873636,0.19244974116218214,0.20103354306065263
X2_hydroxybutyrate_2_hydroxyisobutyrate,0.19703882906306808,0.21107657093949345,0.18335444168106327,0.21525768131643758,0.1488639539991215,0.20665323567991353,0.19862101336644364,0.18934300926933972,0.20926270964883792,0.23993372908032143,0.19994051740440402
sphingomyelin_d18_0_18_0__d19_0_17_0.,0.21094886606357816,0.19669037180577706,0.1986372119200258,0.1891041747816397,0.20662686594152394,0.20859480184648438,0.19001317733498382,0.1959520191308685,0.1855687462846922,0.21601599965041257,0.19981522347599862
X___12026,0.20449016371087012,0.20157480077662646,0.19939628367509765,0.19005047167927766,0.20672292713137175,0.18878773792096457,0.20211274343977412,0.18889359358507138,0.2077618948239217,0.19915217523971973,0.19889427919826952
X___12125,0.20616087499312502,0.19340357227078855,0.19167145716914075,0.18075513889694628,0.22184597209780307,0.19582393754440475,0.20158007472430436,0.20501755847866196,0.1991420040549123,0.19350415398721743,0.1988904744217305
X___12821,0.2029302053298515,0.19837539808887203,0.19334781910962198,0.1996287140834745,0.1887975323952236,0.19890090930392176,0.2020099014600547,0.19280234223550585,0.202001237117441,0.20176202591919254,0.19805560850431597
X2_palmitoyl_GPC._16_0.,0.19487236669908886,0.2019515113250492,0.20468793674879204,0.2063914218487597,0.2027957196640646,0.1876704144343427,0.20263750123372704,0.1799079168735435,0.18631840027605348,0.20950192084708638,0.19767351099505073
X4_hydroxyglutamate,0.192682171570559,0.2046141014813012,0.2078681271985769,0.16995484747366604,0.20473916938337752,0.19889299838240485,0.18120154089682722,0.20539012521105207,0.19857430125843925,0.21253180378805056,0.1976449186644255
X1_palmitoyl_2_docosahexaenoyl_GPC_16_0_22_6,0.18636435896296102,0.15059192528473664,0.17803717229007615,0.2175213350019099,0.21763510158753357,0.22034402714124154,0.18219341977082434,0.22900008212289952,0.18641295462370758,0.20456399897836094,0.19726643757642512
N_butyryl_isoleucine,0.20619553236357988,0.20217603081190913,0.21798092187098567,0.20618950499480512,0.2046589300365635,0.17519564462332335,0.18088058350957106,0.18466049715244492,0.18111489747069,0.2091877442497018,0.19682402870835747
beta_sitosterol,0.20765716929146016,0.19555986344996035,0.16680102676227077,0.20496180531749536,0.20442009554886348,0.19646246192398129,0.20765490902816963,0.20193606619256388,0.21008732903933533,0.17141271729606208,0.1966953443850162
X___25853,0.2180084217410205,0.23186684939639665,0.13334310269355573,0.20882120488608644,0.19574671188197806,0.22426031000264446,0.19392456295925722,0.19763930567725396,0.1841255681736846,0.1715871342799818,0.19593231716918594
X___24854,0.1971981776250509,0.21193019704221944,0.2070152545169478,0.18092503535428495,0.2017642861824831,0.16780835076875317,0.18307605258577883,0.19847371954201032,0.1888555458196807,0.2175480814508479,0.19545947008880574
X3_5_adenylylguanosine.,0.17467879775088732,0.23122794830627164,0.18285153309891888,0.20501755847866196,0.20059799032456627,0.20050192913471843,0.21315978027227125,0.1949925373640357,0.16139297012911374,0.1857047387926728,0.19501257836521182
histamine,0.1787084704873655,0.19402476796513765,0.21476343707690693,0.21205149783881158,0.20352691483855312,0.1859040186727884,0.1701364219580058,0.1860358673647364,0.203656879977759,0.1979011195084078,0.1946709395688472
N_acetyltyrosine,0.17575355294553743,0.1845670729364361,0.2259894114199049,0.18228420701299422,0.25021981060500464,0.22432435079587631,0.17209004286212617,0.17154946322513953,0.17739563422611218,0.1797255889681069,0.19438991349972384
X3.4_dihydroxyphenylacetate,0.18000209451064922,0.17747210646744202,0.1953485288322952,0.1907259136925996,0.20792237351754977,0.1840393014580958,0.20031432728160392,0.20369116063766546,0.1977459147624576,0.20567981562278914,0.1942941536783148
propionylglycine__C3,0.19435137601062022,0.1952460635631242,0.19953114605143302,0.19116704174480267,0.19289275276712728,0.20986883692125013,0.19356179070112614,0.17931987170745559,0.19720458170437413,0.1895430425705522,0.19426865037418656
spermidine,0.1771443682903142,0.1916774845379155,0.19790339840977364,0.19418223297437837,0.1825185209741132,0.19132827385952764,0.19785591424259705,0.21296351407654304,0.19727125947144492,0.1963893800775873,0.1939234346914195
X___18059,0.19260343906593863,0.21341368318190823,0.18968807613169497,0.21235324298809818,0.17669156221111004,0.1978604347691781,0.18586559419684934,0.1680038635433846,0.19771577791858377,0.19960347447673019,0.19337991484834757
ribose,0.15044726843414233,0.20837743986004448,0.23858397518532273,0.17174384586812566,0.2016435694420294,0.14296202983698225,0.21810862674690096,0.2379360330420356,0.17363493282120787,0.18911095557151134,0.19325486768083028
ornithine,0.17225880918781955,0.19681280273401444,0.18870749857415053,0.17798292597110327,0.2002694987263416,0.2109232497462854,0.22528797637874173,0.18416399264962374,0.20264691899743761,0.17159127809601446,0.19306449510615323
X___21845,0.18096157627748197,0.20145236984838902,0.18507600888735526,0.1946647991869079,0.1865448033156555,0.1991246753696849,0.19509537934375512,0.19098510853644163,0.19940796170209876,0.1912431372755841,0.19245558197433538
N_monomethylarginine,0.2049022850508446,0.2011668232526846,0.18005219701358943,0.18891393595468622,0.20956294795593083,0.18001640951148926,0.18171951790090854,0.19222032443819267,0.18776459207144838,0.18375488499403667,0.19100739181438112
docosahexaenoate_DHA__22_6n3,0.16203262464033558,0.21161413689209274,0.20369907155918232,0.19443010851524056,0.2380938747618247,0.15857103141087894,0.1784681291574718,0.1654655878681121,0.18123243116179788,0.21474384812838898,0.1908350844095326
X2S.3R_dihydroxybutyrate,0.19784142951872205,0.1955481854229593,0.2099671583743885,0.19330675765984393,0.20826631024825976,0.18743572376267534,0.19614376480001566,0.17960127448712737,0.17408510192657306,0.1651672331137613,0.19073629393143263
lactosyl_N_palmitoyl_sphingosine_d18_1_16_0,0.18088924785218477,0.19289651987261153,0.1966794471998728,0.1716914831018949,0.18897835345846653,0.1879981526114705,0.20127418575898506,0.19269234275536642,0.1944014785135604,0.19664403640832104,0.1904145247532734
tetrahydrocortisol_sulfate__2,0.19489798301638162,0.19452277931015255,0.20164486893863307,0.2011803848324278,0.17413143732402905,0.1951839063226345,0.17586091545183788,0.19113991858531623,0.16506250758129978,0.2088340130447328,0.1902458714407445
margaroylcarnitine__C17.,0.19775231884178082,0.20160644446269396,0.18374998775690715,0.20163846485930986,0.15998218912527054,0.19095080989000804,0.19552746634279602,0.19919662708443361,0.19054283236606617,0.17981901318411572,0.1900766153913382
sulfate_of_piperine_metabolite_C16H19NO3__3.,0.19383565926982946,0.19675817970449316,0.18923602347358767,0.17610841428215165,0.1908807417280014,0.18397488395431555,0.1876839760140859,0.1937497692647891,0.19007495786492515,0.19762423725531703,0.18999268428114963
X___22142,0.19913296300175015,0.1898575958784852,0.18428227976182845,0.185830560115846,0.16860848397360312,0.17968490422887723,0.17827563006722774,0.2365964503318443,0.1882494185472685,0.17910250972101568,0.18896207956277464
X5alpha_androstan_3alpha.17alpha_diol_monosulfate,0.17353811821026321,0.20367157168914743,0.2027663362412876,0.18440282713732378,0.19185340836402892,0.18886760055723023,0.1998969319939515,0.16690386874199017,0.19123032911693771,0.18002432043300615,0.18831553124851666
X1_methylhistamine,0.19018307379232247,0.18331338023128518,0.19100053568239983,0.19293080053251802,0.18707445834673792,0.18942588558999274,0.17230778155911453,0.18693093162778884,0.19171063506617672,0.18493323558950303,0.18698107180178394
beta_alanine,0.18492720822072822,0.2043703697564717,0.1647464474311731,0.2073098421658144,0.21481843681697668,0.19374185834327218,0.16011780492270272,0.19673143325555514,0.14656451281154903,0.1871320950606466,0.18604600087848894
X___23469,0.2242471251334497,0.16130708012407335,0.18845585592780414,0.18025411386754403,0.17833138322839429,0.19006101957463348,0.18360533090631284,0.173766028092059,0.19442634140975631,0.18585090248546085,0.18603051807494878
N6_methyllysine,0.1684593065964277,0.1998517267281408,0.17889381207718943,0.223106822303374,0.18811342603928785,0.20419896645693933,0.20735354058943145,0.17444184681592942,0.1682291364513414,0.14733224890923458,0.18599808329672957
X5alpha_pregnan_diol_disulfate,0.17925319394038475,0.19326946331555003,0.1791891531471529,0.18379707657546,0.19734471802838735,0.17685806827351291,0.17511465185541245,0.180985685752581,0.19850347967533577,0.18981163719157765,0.18541271277553548
X___25477,0.19363072873148748,0.14489907547697206,0.19320014857464027,0.2115557467570872,0.20713316491860412,0.20421780198436046,0.18166376473974194,0.1979564959590259,0.1700090937926389,0.1489536111096461,0.18532196320442046
prolylglycine,0.18548134943745812,0.17400297902701692,0.18207362581642592,0.19710098630355785,0.2014049043192878,0.17057679658911198,0.1762120096829679,0.18806068656250866,0.19774214765697334,0.1801279158338224,0.18527834012291314
phenyllactate__PLA,0.20503225019005045,0.15694552539443474,0.16543432089259302,0.21012085627814495,0.17819463729931684,0.15794117137391608,0.18442580648077758,0.20481413478251367,0.18921153728794018,0.19975528882774457,0.1851875528807432
X5alpha_androstan_3alpha.17beta_diol_disulfate,0.1971017397246547,0.16797787051554344,0.17356825505413703,0.18285530020440313,0.18847205448138632,0.18828332249662652,0.1827641362516848,0.19230734457487839,0.18538039101048082,0.18953852204397115,0.18482489363577662
cysteinylglycine,0.21189252598737718,0.20845692578576167,0.15600638599721683,0.19000903351895115,0.160192016900742,0.1916982036180788,0.19810567333620133,0.19493753762396598,0.1736997270355366,0.162864401531253,0.18478624313350847
X1_2_dilinoleoyl_galactosylglycerol_18_2_18_2.,0.19650804390034043,0.17774296135175796,0.200279669911149,0.1991016960262311,0.14038909679125489,0.17732142224807293,0.1876835993035375,0.17632012561036525,0.18237574767626097,0.20858387724058017,0.18463062400595504
X___23557,0.18250232242053102,0.18970728836966455,0.18171273711103694,0.18451169648581794,0.17819915782589793,0.18128140353309288,0.17794148781077676,0.18055962612231485,0.18648716660174686,0.2015755541977233,0.18444784404786033
X___23739,0.17800741215675073,0.1991016960262311,0.17516776804274004,0.19344388029946977,0.187761578387061,0.1775922771323889,0.18134017037864683,0.18516378244513773,0.18388145973830666,0.1821791047699843,0.1843639129376717
retinol__Vitamin_A,0.19318545686325178,0.15784774715790725,0.185757478269452,0.15650063023674748,0.20122768095740332,0.2107390382881067,0.16102417050220785,0.20981948783940674,0.1407838894460019,0.22087895612000186,0.18377645356804867
X___23467,0.17745364765056929,0.17648663167276812,0.17820518519467268,0.18946280322373815,0.18332731852157683,0.18806068656250866,0.17226483655659436,0.18612627789635786,0.1905153324960313,0.1866099742405327,0.182851269401535
decanoylcarnitine__C10,0.17427157364804233,0.19220073548967473,0.17804244623775403,0.17872956627807712,0.1749372211871053,0.1857160401091255,0.19320052528518872,0.1858987447251105,0.18140308104023342,0.1794607614525657,0.18238606954528774
X3_5_adenylyluridine,0.1885692458028794,0.22539383204284852,0.18375300144129453,0.21306070539803607,0.17884069588986184,0.17550266372028786,0.1638890542229629,0.17862032021903457,0.1599464016231704,0.14950097153650435,0.18170768918968805
X___25420,0.16687486202976162,0.1839858085602198,0.174829105259708,0.19129097951523377,0.186893637283495,0.16990738194456476,0.18200770147045195,0.17528718528659007,0.17357880294949288,0.20161661564750136,0.18062720799470192
X___23767,0.158972981566046,0.1518893164135046,0.21292697315334602,0.20435906844001903,0.18360533090631284,0.14478003494367045,0.19011300563031583,0.21108448186101036,0.19547849397150105,0.15264650461583432,0.18058561915015603
X7_methylguanine,0.17193559153727286,0.1648263100674387,0.20537920060514778,0.16098273234188137,0.19579267056888564,0.2067383722638571,0.2119546832278669,0.13409803063259493,0.17931045394374504,0.17155888098885008,0.18025769261775407
N2.N5_diacetylornithine,0.17779720767073084,0.16896447544186263,0.17485472157700074,0.19683276839308084,0.1827588623040069,0.17842330060220946,0.17475225630782976,0.18401519198299676,0.1803912365071699,0.1763427282432706,0.17951327490301583
X___13838,0.19628691480841626,0.18926842058075202,0.17310829147451284,0.18371533038645224,0.14965466944026082,0.170444947897164,0.19977864488174676,0.20882647883376437,0.12515906602907148,0.18597295670314978,0.17822157210352907
X1_linoleoyl_digalactosylglycerol_18_2.,0.1745895173509111,0.1847494008418727,0.18402084264122312,0.17093768529450099,0.17334674925166446,0.17840559520643356,0.17044758487100298,0.17871675811943075,0.1744768808969327,0.18876136818257497,0.17784523826565474
X___17842,0.16999967602892835,0.16561853235077173,0.17644406338079635,0.1626421423076836,0.17937562486862219,0.175004652375273,0.1800574709612673,0.1869365822860152,0.19202857876904553,0.18417793093991536,0.17722852542683185
gamma_glutamylleucine,0.1776819342429135,0.18883218976567845,0.17607790072772941,0.15777880912754585,0.20408896697679987,0.18127650629596337,0.17876610720127417,0.15409457996397138,0.1765001932525113,0.17475602341331398,0.17698532109677015
N_acetylcarnosine,0.17354000176300532,0.17627190666016712,0.1825735207141829,0.18305005955793768,0.1515615782363768,0.17497074842591498,0.1854730618053928,0.17064347435618282,0.18308810732332836,0.16267604625704163,0.17438485050995303
X___24797,0.18804486471947493,0.19438490324942984,0.19115800069164052,0.15189835746666674,0.1595444514680033,0.14449222808467546,0.20141017826696567,0.1590046252521135,0.18381741894507483,0.16844951212216872,0.17422045402662137
vanillate,0.1923661114204323,0.16544675234069098,0.19144317057679658,0.1423502519063437,0.18964776810301373,0.1794837407960195,0.15338561071183976,0.1540418404871922,0.19756660054140837,0.17194915311701606,0.1737681000000753
X3_hydroxysebacate,0.1979014962189562,0.14854412674351058,0.15793702755788344,0.1830854703494894,0.18838202066031332,0.17349894031322727,0.18932681071575752,0.15848099758980588,0.15677826591093505,0.17647759061960594,0.17304127466794844
dihomolinoleate_20_2n6,0.19412195928663076,0.1792773034154838,0.18340228392071295,0.14532701865998027,0.17306157936650843,0.1668812661090848,0.1617775915990534,0.17230024734814606,0.18417416383443116,0.16947378810333016,0.1729797201643362
myristoleoylcarnitine_C14_1.,0.17753275686573808,0.17305103147115264,0.17218572734142554,0.15966386871185334,0.18675915161770806,0.1669373959807998,0.1798171296313736,0.17587146334719375,0.167487393381497,0.16975669772519567,0.17290626160739375
phytanate,0.18925372886936354,0.20843319302121102,0.1788813806290915,0.16175046843956692,0.1562196041676241,0.17608543493869788,0.16777934405652462,0.16759965312492697,0.1841101230411993,0.13217793696728417,0.17222908672554899
X2_deoxycytidine,0.1748856118419714,0.17131477255347213,0.1909734125229134,0.1971616367018539,0.14637276714240186,0.15037154961390933,0.17976099975965867,0.14308483747576808,0.1794588778998236,0.18657041963294826,0.17199548851447208
dehydrophytosphingosine.,0.16578240143933565,0.17575694334047323,0.15495046632998788,0.23044891089213343,0.19523815264160735,0.19360624254584002,0.1722377133971079,0.13490871173280067,0.1509287045150266,0.1399159483424359,0.17137741951767485
malonate,0.15528159490205146,0.18583470393187868,0.12261702324831475,0.19196604481800736,0.16878629135245865,0.18936071466511561,0.19321295673328664,0.16992847773527645,0.19131981589023714,0.14226983760289325,0.17105774608795202
stachydrine,0.17317270897829315,0.1827893758584291,0.16427405240345094,0.17155473717281744,0.1859657992027298,0.164871138622701,0.14908319953830354,0.18951893309545315,0.16612897514388456,0.16112776590302413,0.17084866859190867
glycosyl_N_palmitoyl_sphingosine_d18_1_16_0,0.16767235826077256,0.17570232031095195,0.16152594895270697,0.14518198509883753,0.1878376739178424,0.14364613619291797,0.16240142426724144,0.18432484805380028,0.18918328399680848,0.18708161584715796,0.17045575948990374
X___24978,0.14936799271291112,0.17307815463063905,0.16266813533552477,0.15221441761679344,0.17703135512578738,0.2208427919073533,0.14510136904147505,0.16567466222248675,0.17341945438751005,0.17178942784448484,0.16911877608249656
N_formylanthranilic_acid,0.154008689958931,0.17695299933171546,0.16206012451037044,0.17824871205005882,0.1734202078086069,0.15167798179583944,0.1757633474197964,0.17570571070588775,0.18930910531998166,0.14846878463382604,0.16856156635350136
X5_hydroxylysine,0.16482028269866392,0.17063594014521435,0.15477265895113232,0.18215763226872422,0.1777271395087242,0.15974222450592526,0.1466586904486547,0.17047885184652206,0.18272043782806777,0.17056926237814354,0.16802831205797725
N_acetyltaurine,0.1594133561971522,0.15904530999134317,0.14662403307819982,0.16855160068079128,0.17708334118146973,0.1585691478581368,0.17727697040335905,0.19034995656527376,0.1828861904693738,0.16038150230659864,0.16801814087316982
imidazole_lactate,0.1763461186382064,0.18044962664217543,0.16312998246789104,0.15901630327911462,0.15961150594562254,0.19881238232504242,0.16079889759425106,0.14758841208216203,0.16053482349980672,0.16775372773923192,0.16740417802135044
X___12849,0.16923759058946908,0.1573885369993799,0.157098093166546,0.16030163967033306,0.17391558217978284,0.1707937818650035,0.16718225783727458,0.17509129580141025,0.15990722372613442,0.16881492135413878,0.16597309231894725
N_acetylsphingosine,0.18165246342328928,0.15928866500562427,0.14383072436164512,0.16979436878003792,0.16438593543633248,0.14773871959098273,0.17249462999113221,0.18072349521087877,0.15770610399170026,0.16818732158046648,0.16458024273720898
ceramide_d18_1_17_0__d17_1_18_0.,0.16035287230491851,0.1653793211525233,0.12852949530580984,0.14468774085930688,0.17462718840575342,0.16828112250702373,0.18413686949013733,0.16382539014027944,0.2077905248256018,0.1435975405321714,0.1641208065523526
hexanoyltaurine,0.15637782259796165,0.16753543975451352,0.15488378856291704,0.1713867242682209,0.14826762120096826,0.16313073588898788,0.1778842278074165,0.19061666763355706,0.1398843046563684,0.16612257106456138,0.16360899034354726
S_methylcysteine,0.1592197269752629,0.15942767119799225,0.1845757372790498,0.154432866036455,0.15754487187697538,0.1655932927440274,0.1527998258090424,0.14737858430669057,0.17449194931886963,0.1741174990337374,0.1629582024578103
sedoheptulose,0.16498490520832468,0.13569641348955266,0.13756188412534215,0.2006571338806686,0.12027915758480316,0.18749562073987455,0.12924373850561938,0.17691947209290584,0.18022849755025125,0.1934310721408234,0.16264978953181658
X___17010,0.17598862032775323,0.16884957872459366,0.1783728213887208,0.16520339732640987,0.1501541876274694,0.18015503899330884,0.15352612374640143,0.15042353566959168,0.14595424172310417,0.15647463720890634,0.16251021827362594
X___25475,0.17770303003362514,0.1992587843249234,0.15557957294585384,0.12439208335248277,0.12057826576025085,0.17579612123750918,0.1937053174200752,0.17359989874020457,0.09837080222018128,0.18958711770471767,0.16085709937398238
theobromine,0.1356248384853523,0.1723556237987642,0.16457504413164073,0.21471182773177303,0.13381549772127788,0.09771946968195834,0.17830086967397207,0.15572724348083558,0.1580907254616399,0.1964379757383338,0.1607359115905548
X2_hydroxyheptanoate.,0.13196245853358635,0.14989953129673564,0.19741893000642663,0.1572461404120761,0.10456279350460604,0.15918506960480802,0.17738772330459532,0.19246028905753798,0.16547801931621006,0.15975691621731372,0.15953578712538957
X___25053,0.14670464913556228,0.16636215897335827,0.16969378706360908,0.15350804164007717,0.16779855629449422,0.17201206377860268,0.14280870864377418,0.14985357260982807,0.16760266680931435,0.15664943090337446,0.1592993635851995
X12_or_13_methylmyristate_a15_0_or_i15_0,0.17435595681088903,0.20082137967978092,0.14799224579007125,0.13984286649604188,0.0962634834123044,0.14477024046941145,0.2036452019507579,0.17373212414270092,0.17907651669317454,0.13196057498084424,0.15924605904259764
ribonate,0.1610663620836312,0.12391177740324376,0.09339106548058093,0.17920836538512247,0.200140663718781,0.15941222606550692,0.1668364375538225,0.16165440724971913,0.14580129724044452,0.19943395472993997,0.15908565569107924
X3_4_hydroxyphenyllactate_HPLA,0.18023000439244496,0.1462827333213288,0.16790290511640732,0.19100204252459352,0.16897879044270267,0.16221796623015958,0.15369262980880433,0.14485613047445184,0.14233216980001942,0.12992407775607084,0.15874194498669833
feruloylputrescine,0.17275908079612498,0.18458063451617931,0.15205582247590746,0.1645814482109639,0.1434299043381233,0.14294319430956112,0.1713121355796332,0.14784645880783165,0.15617364548071655,0.14858631832493394,0.15842686428399755
pristanate,0.1955127746314075,0.19069125632214476,0.1737890074355128,0.12438567927315958,0.1549463225139552,0.18570172510828542,0.1431481248479031,0.12921661534613293,0.15662117761224276,0.12772446486383043,0.15817371479545744
